utterance,response,response_time,speaker,responder,utterance_time,start_time,error,age,past_tense,plural,overlap,source_file
 oh he can sit there good can't he, so where is he gonna ride on the horse,0.0,CAT,CAT,4.1569999999999965,74.391,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 so where is he gonna ride on the horse, um to the town to his little boy,0.0,CAT,CHI,8.212000000000003,78.548,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 um to the town to his little boy, oh,0.0,CHI,CAT,4.222999999999999,86.76,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 oh, cars don't have any feet,6.299999999999997,CAT,CHI,0.7319999999999993,90.983,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 cars don't have any feet, will mommy be left all home alone while while daddy's off to see the little boy,0.0,CHI,CAT,3.459000000000003,98.015,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 will mommy be left all home alone while while daddy's off to see the little boy, yeah,0.0,CAT,CHI,4.804999999999993,101.474,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 yeah, yeah,0.0,CHI,CAT,1.463000000000008,106.279,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 yeah, what'll she do while she's all alone,0.0,CAT,CAT,0.5330000000000013,107.742,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 what'll she do while she's all alone, good morning boy,0.0,CAT,CHI,2.725999999999999,108.275,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 good morning boy, what happened to the little boy,-0.7999999999999972,CHI,CAT,5.85199999999999,111.001,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 what happened to the little boy, good mornin boy,0.0,CAT,CHI,1.6290000000000049,116.053,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 good mornin boy, good morning father,0.0,CHI,CHI,4.006999999999991,117.682,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 good morning father, Jilly let's eat,0.0,CHI,CHI,2.410000000000011,121.689,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 Jilly let's eat, oh yeah,0.0,CHI,CHI,5.286999999999992,124.099,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 oh yeah, xxx Cinderella's father,0.0,CHI,CAT,2.2779999999999916,129.386,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 xxx Cinderella's father, oh,0.0,CAT,CAT,5.055000000000007,131.664,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 oh, yeah,0.0,CAT,CHI,1.296999999999997,136.719,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 yeah, he's a little horse,-0.48100000000002296,CHI,CAT,0.48100000000002296,138.016,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 he's a little horse, yeah,0.0,CAT,CHI,1.4630000000000223,138.016,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 yeah, let's see he can ride on the little horse,0.0,CHI,CAT,1.7129999999999939,139.479,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 let's see he can ride on the little horse, yeah the little boy can,0.0,CAT,CHI,5.602000000000004,141.192,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 yeah the little boy can, the little boy can,-0.9000000000000057,CHI,CAT,3.1759999999999877,146.794,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 the little boy can, little the little boy can ride on the little horse,0.0,CAT,CHI,1.5460000000000207,149.07,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 little the little boy can ride on the little horse, you put him on the horse,4.0,CHI,CHI,7.731999999999999,150.616,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 you put him on the horse, okay let's see if he can fit on the horse,-1.0999999999999943,CHI,CAT,1.7839999999999918,162.348,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 okay let's see if he can fit on the horse, there he goes,0.0,CAT,CAT,3.1089999999999804,163.032,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 there he goes,,0.0,CAT,CHI,1.695999999999998,166.141,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
, so where is the boy gonna go on the horse,0.0,CHI,CAT,1.4630000000000223,167.837,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 so where is the boy gonna go on the horse, and his father go on his,0.0,CAT,CHI,4.472999999999985,169.3,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 and his father go on his, and the father go on this one,-1.5,CHI,CAT,2.7770000000000152,173.773,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 and the father go on this one, okay,0.0,CAT,CAT,1.8789999999999907,175.05,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 okay, and he they all go ridin,0.0,CAT,CHI,1.2299999999999898,176.929,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 and he they all go ridin, and xxx and,0.0,CHI,CHI,3.724000000000018,178.159,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 and xxx and, is that the n noise that the horses make,7.0,CHI,CAT,4.090000000000003,181.883,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 is that the n noise that the horses make, momma,7.199999999999989,CAT,CHI,2.9259999999999877,192.973,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 momma, so what'll the mommy do while they are off riding,0.0,CHI,CAT,1.3970000000000198,203.099,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 so what'll the mommy do while they are off riding, Jillian,0.0,CAT,CHI,3.4919999999999902,204.496,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 Jillian, and they go to school,5.0,CHI,CHI,2.3600000000000136,207.988,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 and they go to school, oh they rode to school huh,0.0,CHI,CAT,1.8339999999999748,215.348,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 oh they rode to school huh, are they driving now,9.0,CAT,CAT,3.092000000000013,217.182,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 are they driving now, daddy goes,-1.4629999999999939,CAT,CHI,1.4629999999999939,229.274,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 daddy goes, and the mommy no the daddy help me do this,0.0,CHI,CHI,1.7129999999999939,229.274,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 and the mommy no the daddy help me do this, and the mommy rides too,0.0,CHI,CHI,7.647999999999996,230.987,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 and the mommy rides too, whoops,4.200000000000017,CHI,CAT,6.25,238.635,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 whoops, help me help me,-1.063999999999993,CAT,CHI,1.063999999999993,249.085,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 help me help me, help me Cathy,0.0,CHI,CHI,1.7129999999999939,249.085,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 help me Cathy, got her,-1.0,CHI,CAT,1.9439999999999884,250.798,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 got her, let's see,0.0,CAT,CAT,0.8140000000000214,251.742,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 let's see, I think that's the best she's gonna fit,0.0,CAT,CAT,0.7319999999999993,252.556,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 I think that's the best she's gonna fit, yes,0.0,CAT,CHI,2.776999999999987,253.288,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 yes, looks like her legs are longer,0.0,CHI,CAT,1.0459999999999923,256.065,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 looks like her legs are longer, yes,0.0,CAT,CHI,1.149000000000001,257.111,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 yes, there we go,0.0,CHI,CAT,1.2130000000000223,258.26,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 there we go, help me do this again,0.0,CAT,CHI,1.3139999999999645,259.473,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 help me do this again, let's see,0.0,CHI,CAT,5.935000000000002,260.787,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 let's see, they gonna drive,0.0,CAT,CHI,1.0470000000000255,266.722,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 they gonna drive, there we go,0.0,CHI,CAT,1.5459999999999923,267.769,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 there we go, let's see can we get her in,0.0,CAT,CAT,3.740000000000009,269.315,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 let's see can we get her in, yeah,0.0,CAT,CHI,2.0289999999999964,273.055,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 yeah, ah there we go,0.0,CHI,CAT,0.48099999999999454,275.084,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 ah there we go, yeah,2.0,CAT,CHI,1.4630000000000223,275.565,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 yeah, who else goes in the car,0.0,CHI,CAT,1.4629999999999654,279.028,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 who else goes in the car, anybody else,3.0,CAT,CAT,2.444000000000017,280.491,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 anybody else, baby dog,-0.7959999999999923,CAT,CHI,0.7959999999999923,285.935,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 baby dog, the baby dog,0.0,CHI,CHI,1.3140000000000214,285.935,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 the baby dog, the baby dog,0.0,CHI,CAT,0.9629999999999654,287.249,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 the baby dog, where is that baby dog,0.0,CAT,CAT,0.7320000000000277,288.212,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 where is that baby dog, right here,0.0,CAT,CHI,0.9809999999999945,288.944,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 right here, there it is,0.0,CHI,CAT,2.6759999999999877,289.925,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 there it is, all right an where are they going,0.0,CAT,CAT,1.2479999999999905,292.601,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 all right an where are they going, they're going to go to school,0.0,CAT,CHI,3.9560000000000173,293.849,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 they're going to go to school, oh they're going to school,0.0,CHI,CAT,3.6569999999999823,297.805,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 oh they're going to school, byeby,0.0,CAT,CHI,1.0640000000000214,301.462,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 byeby, byebye everyone,0.0,CHI,CHI,2.194000000000017,302.526,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 byebye everyone, and we'll see you later,0.0,CHI,CHI,1.7959999999999923,304.72,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 and we'll see you later, I'll see you later guys,0.0,CHI,CHI,2.461999999999989,306.516,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 I'll see you later guys, can the horsie say goodbye,0.0,CHI,CAT,3.3899999999999864,308.978,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 can the horsie say goodbye, I'll see you later horsies,-1.8620000000000232,CAT,CHI,1.8620000000000232,312.368,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 I'll see you later horsies, I'll see you see you later too,0.0,CHI,CHI,2.9259999999999877,312.368,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 I'll see you see you later too, we will see you later too,0.0,CHI,CHI,2.9260000000000446,315.294,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 we will see you later too, I'll see you later too,0.0,CHI,CHI,2.276999999999987,318.22,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 I'll see you later too, byebye,0.0,CHI,CHI,2.44399999999996,320.497,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 byebye, byebye,0.0,CHI,CHI,1.7290000000000418,322.941,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 byebye, bye,0.0,CHI,CHI,1.1129999999999995,324.67,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 bye, o what did the horse just do,0.0,CHI,CAT,2.0289999999999964,325.783,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 o what did the horse just do, xxx,-5.3700000000000045,CAT,CHI,5.3700000000000045,327.812,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 xxx, what,0.0,CHI,CHI,5.4529999999999745,327.812,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 what, did he give the mommy kisses,0.0,CHI,CAT,1.2959999999999923,333.265,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 did he give the mommy kisses, yes,0.0,CAT,CHI,1.3799999999999955,334.561,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 yes, she talks to the little boy again,0.0,CHI,CHI,1.3320000000000505,335.941,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 she talks to the little boy again, oh hey little boy,0.0,CHI,CAT,3.3899999999999864,337.273,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 oh hey little boy, hello,0.0,CAT,CHI,2.11099999999999,340.663,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 hello, where are you going today,0.0,CHI,CAT,0.5649999999999977,342.774,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 where are you going today, I'm going school,0.0,CAT,CHI,2.776999999999987,343.339,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 I'm going school, you ar,0.0,CHI,CAT,1.146000000000015,346.116,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 you ar, and what do you do at school,0.0,CAT,CAT,1.1469999999999914,347.262,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 and what do you do at school, I'm going play,0.0,CAT,CHI,1.5629999999999882,348.409,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 I'm going play, you're goin to play,0.0,CHI,CAT,1.8450000000000273,349.972,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 you're goin to play, wow,0.0,CAT,CAT,1.4629999999999654,351.817,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 wow, with anybody special,0.0,CAT,CAT,0.7310000000000514,353.28,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 with anybody special, and my teachers and Michelle,0.0,CAT,CHI,1.4629999999999654,354.011,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
 and my teachers and Michelle, oh really,0.0,CHI,CAT,2.9259999999999877,355.474,False,['P2Y04M28D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020428.xml
