utterance,response,response_time,speaker,responder,utterance_time,error,age,past_tense,plural,overlap,source_file
 did you pick your own pumpkin, I don't no daddy got them for me because they were too heavy,0.0,JES,CHI,1.5470000000000255,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 I don't no daddy got them for me because they were too heavy, oh,0.0,CHI,JES,4.55499999999995,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 oh, but you picked it out though,0.0,JES,MOT,0.8150000000000546,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 but you picked it out though, you picked the one you liked though right,0.0,MOT,JES,1.4629999999999654,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 you picked the one you liked though right, yeah,0.0,JES,CHI,1.1480000000000246,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 yeah, and daddy carried it for you,0.0,CHI,JES,0.8799999999999955,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 and daddy carried it for you, yeah,0.0,JES,CHI,1.1480000000000246,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 yeah, oh,0.0,CHI,JES,0.8149999999999409,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 oh, and what,0.0,JES,MOT,0.8799999999999955,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 and what, this goes here,0.0,MOT,CHI,1.8129999999999882,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 this goes here, and what did you hafta eat out of Andrew and Janie's car,0.0,CHI,MOT,0.4640000000000555,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 and what did you hafta eat out of Andrew and Janie's car, graham crackers,0.0,MOT,CHI,3.657000000000039,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 graham crackers, yeah,0.0,CHI,MOT,2.925999999999931,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 yeah, let's just remember where that is so we can perhaps clean it up with a Kleenex or something,29.5,MOT,MOT,1.0650000000000546,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 let's just remember where that is so we can perhaps clean it up with a Kleenex or something, giggleliggley,0.0,MOT,CHI,4.80499999999995,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 giggleliggley, let's all say a funny wor,0.0,CHI,CHI,2.02800000000002,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 let's all say a funny wor, oh okay,0.0,CHI,MOT,4.88900000000001,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 oh okay, why don't you say a funny word first,0.0,MOT,MOT,1.0459999999999354,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 why don't you say a funny word first, gilggleliggley,0.0,MOT,CHI,1.0640000000000782,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 gilggleliggley, what was it,0.0,CHI,JES,1.4629999999999654,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 what was it, I say one now,12.0,JES,JES,2.461999999999989,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 I say one now, yeah,0.0,JES,CHI,1.2309999999999945,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 yeah, first say the word that I said,0.0,CHI,CHI,1.129000000000019,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 first say the word that I said, what,0.0,CHI,JES,3.0259999999999536,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 what, giggleliddleliddle,0.0,JES,CHI,0.7990000000000919,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 giggleliddleliddle, giggleliddleliddle,0.0,CHI,MOT,1.8129999999999882,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 giggleliddleliddle, and then all say that word,0.0,MOT,CHI,1.629000000000019,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 and then all say that word, oh we all oh okay we all say it,0.0,CHI,JES,3.5739999999999554,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 oh we all oh okay we all say it, I didn't know the rules,0.0,JES,JES,1.4460000000000264,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 I didn't know the rules, giggleliddle,0.0,JES,CHI,0.8969999999999345,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 giggleliddle, liddleliddle,0.0,CHI,JES,2.11200000000008,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 liddleliddle, heeeahhheeahheee,0.0,JES,CHI,0.5329999999999018,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 heeeahhheeahheee, is that a word,0.0,CHI,MOT,3.8559999999999945,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 is that a word, eeeh eeeh eeh eeh,0.0,MOT,CHI,3.574000000000069,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 eeeh eeeh eeh eeh, veee,-2.8519999999999754,CHI,MOT,5.851999999999975,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 veee, no,0.7060000000000173,MOT,CHI,2.145999999999958,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 no, oops,0.0,CHI,MOT,2.850999999999999,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 oops, where did his eyes go,0.0,MOT,JES,0.41600000000005366,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 where did his eyes go, they were coming off,0.0,JES,CHI,3.824999999999932,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 they were coming off, they were,0.0,CHI,JES,3.240000000000009,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 they were, sorry I can't think of the proper,8.0,JES,MOT,0.58299999999997,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 sorry I can't think of the proper, silly thing,0.0,MOT,CHI,2.7770000000000437,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 silly thing, what,0.0,CHI,JES,0.7319999999999709,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 what, silly thing,0.0,JES,CHI,1.3799999999999955,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 silly thing, I couldn't think of the proper she wasn't taking if off was she or something like that you know,0.0,CHI,MOT,1.4630000000000791,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 I couldn't think of the proper she wasn't taking if off was she or something like that you know, well what are all those for you,4.199999999999932,MOT,JES,5.351999999999975,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 well what are all those for you, yes,0.0,JES,CHI,2.1940000000000737,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 yes, are your feet cold,0.0,CHI,JES,0.8980000000000246,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 are your feet cold, you don't hafta cough do ya you,0.0,JES,MOT,1.8799999999999955,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 you don't hafta cough do ya you, I have a cold,0.0,MOT,CHI,4.7029999999999745,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 I have a cold, do you,0.0,CHI,MOT,3.991999999999962,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 do you, you tell her that I have a cold,0.0,MOT,CHI,0.5810000000000173,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 you tell her that I have a cold, well I'll tell her that you have a cold but I think you're all better,0.0,CHI,MOT,2.009999999999991,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 well I'll tell her that you have a cold but I think you're all better, I'm cold,0.0,MOT,CHI,4.0750000000000455,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 I'm cold, I think you're all better,0.0,CHI,MOT,2.11099999999999,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 I think you're all better, I'm a turtle I have a cold,0.0,MOT,CHI,3.1580000000000155,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 I'm a turtle I have a cold, I'm sorry,0.0,CHI,JES,2.19399999999996,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 I'm sorry, are you gonna go to the door at all,8.0,JES,JES,1.5460000000000491,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 are you gonna go to the door at all, yeah,0.0,JES,CHI,1.5459999999999354,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 yeah, and what do you do there,0.0,CHI,JES,1.2309999999999945,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 and what do you do there, uh well people come to our door and we give trick or treats,0.0,JES,CHI,1.0460000000000491,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 uh well people come to our door and we give trick or treats, oh and what are you gonna give out,0.0,CHI,JES,6.101999999999975,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 oh and what are you gonna give out, raisins,0.0,JES,CHI,2.3619999999999663,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 raisins, raisins,0.0,CHI,JES,1.4630000000000791,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 raisins, and what else,0.0,JES,MOT,0.8309999999999036,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 and what else, you tell me,0.0,MOT,CHI,1.2130000000000791,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 you tell me, you tell me,0.0,CHI,CHI,1.1129999999999427,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 you tell me, what did we get yesterday,0.0,CHI,MOT,1.7960000000000491,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 what did we get yesterday, you tell me,0.0,MOT,CHI,3.092999999999961,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 you tell me, what else,0.0,CHI,JES,1.3310000000000173,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 what else, what did we get what did we go to the store and get you said you,0.0,JES,MOT,5.751999999999953,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 what did we get what did we go to the store and get you said you, xxx,0.0,MOT,CHI,3.0090000000000146,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 xxx, you said you wanted some,-0.5830000000000837,CHI,MOT,0.5830000000000837,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 you said you wanted some, ra,0.0,MOT,CHI,1.3970000000000482,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 ra, we got raisins but what did we get y at at Walmart,0.0,CHI,MOT,4.322999999999979,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 we got raisins but what did we get y at at Walmart, what did we get yesterday at Walmart cutie,0.0,MOT,MOT,3.8719999999999573,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 what did we get yesterday at Walmart cutie, you tell me,0.0,MOT,CHI,3.9080000000000155,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 you tell me, remember we got we got those crayons,0.0,CHI,MOT,0.8140000000000782,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 remember we got we got those crayons, and we got the bat wings do you remember that,0.0,MOT,MOT,3.774000000000001,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 and we got the bat wings do you remember that, I'm I'm gonna go get those,0.0,MOT,CHI,4.88900000000001,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 I'm I'm gonna go get those, yeah I thought you might,0.0,CHI,MOT,2.675999999999931,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 yeah I thought you might, what are the bat wings,7.0,MOT,JES,0.9809999999999945,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 what are the bat wings, xxx the bat,0.0,JES,CHI,1.7960000000000491,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 xxx the bat, you know what,0.0,CHI,MOT,1.3799999999999955,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 you know what, where are the bat things,6.0,MOT,CHI,2.925999999999931,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 where are the bat things, they are all in that that bowl honey,0.0,CHI,MOT,1.5460000000000491,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 they are all in that that bowl honey, empty everything in the bags into that metal bowl there,4.0,MOT,MOT,4.489000000000033,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 empty everything in the bags into that metal bowl there, where,0.0,MOT,CHI,3.0090000000000146,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 where, oh this,0.0,CHI,JES,1.3799999999999955,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 oh this, you can bring it all back in and get this all ready,6.0,JES,MOT,1.3139999999999645,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 you can bring it all back in and get this all ready, all these are mine,0.0,MOT,CHI,3.5090000000000146,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 all these are mine, all of them are yours,0.0,CHI,MOT,6.600000000000023,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 all of them are yours, xxx,0.0,MOT,CHI,1.9279999999999973,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 xxx, I thought just some of them were yours,0.0,CHI,MOT,1.7959999999999354,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 I thought just some of them were yours, are all of them yours,1.0,MOT,MOT,2.11099999999999,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 are all of them yours, no these are mine,0.0,MOT,CHI,0.9809999999999945,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 no these are mine, all of those,0.0,CHI,MOT,2.7590000000000146,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 all of those, no for you are,0.0,MOT,CHI,0.7319999999999709,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 no for you are, let me see,0.0,CHI,MOT,3.0260000000000673,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 let me see, here's the bat wings,0.0,MOT,CHI,0.7980000000000018,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 here's the bat wings, oh,0.0,CHI,JES,3.9080000000000155,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 oh, wow,17.0,JES,JES,0.6469999999999345,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
 wow, what do we do with these guys,-0.8970000000000482,JES,CHI,0.8970000000000482,False,['P3Y03M14D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/030314.xml
